Channel,Gain,Time (sec),Well,AFU,uM,Excitation,Emission,Replicate,GFP Plasmid (nM),RFP Plasmid (nM)
RFP,100,2520,E10,1,0.0005920663114268798,580,610,1,0,0
RFP,100,2520,E15,11,0.006512729425695678,580,610,2,0,0
RFP,100,2520,G1,2,0.0011841326228537595,580,610,3,0.24,0.44
RFP,100,2520,G2,0,0.0,580,610,3,0.49,0.44
RFP,100,2520,G3,2,0.0011841326228537595,580,610,3,0.98,0.44
RFP,100,2520,G4,3,0.0017761989342806395,580,610,3,2.01,0.44
RFP,100,2520,H1,4,0.002368265245707519,580,610,3,0.24,0.88
RFP,100,2520,H2,1,0.0005920663114268798,580,610,3,0.49,0.88
RFP,100,2520,H3,2,0.0011841326228537595,580,610,3,0.98,0.88
RFP,100,2520,H4,8,0.004736530491415038,580,610,3,2.01,0.88
RFP,100,2520,I1,12,0.007104795737122558,580,610,3,0.24,2.2
RFP,100,2520,I2,15,0.008880994671403197,580,610,3,0.49,2.2
RFP,100,2520,I3,13,0.0076968620485494375,580,610,3,0.98,2.2
RFP,100,2520,I4,13,0.0076968620485494375,580,610,3,2.01,2.2
RFP,100,2520,J1,2,0.0011841326228537595,580,610,3,0.24,3.97
RFP,100,2520,J2,17,0.010065127294256957,580,610,3,0.49,3.97
RFP,100,2520,J3,7,0.0041444641799881585,580,610,3,0.98,3.97
RFP,100,2520,J4,0,0.0,580,610,3,2.01,3.97
RFP,100,2520,K5,28,0.016577856719952634,580,610,3,0,0
RFP,100,2880,A6,11,0.006512729425695678,580,610,1,0.24,0.44
RFP,100,2880,A7,14,0.008288928359976317,580,610,1,0.49,0.44
RFP,100,2880,A8,0,0.0,580,610,1,0.98,0.44
RFP,100,2880,A9,15,0.008880994671403197,580,610,1,2.01,0.44
RFP,100,2880,A11,17,0.010065127294256957,580,610,2,0.24,0.44
RFP,100,2880,A12,8,0.004736530491415038,580,610,2,0.49,0.44
RFP,100,2880,A13,12,0.007104795737122558,580,610,2,0.98,0.44
RFP,100,2880,A14,10,0.005920663114268798,580,610,2,2.01,0.44
RFP,100,2880,B6,11,0.006512729425695678,580,610,1,0.24,0.88
RFP,100,2880,B7,17,0.010065127294256957,580,610,1,0.49,0.88
RFP,100,2880,B8,1,0.0005920663114268798,580,610,1,0.98,0.88
RFP,100,2880,B9,3,0.0017761989342806395,580,610,1,2.01,0.88
RFP,100,2880,B11,9,0.0053285968028419185,580,610,2,0.24,0.88
RFP,100,2880,B12,5,0.002960331557134399,580,610,2,0.49,0.88
RFP,100,2880,B13,0,0.0,580,610,2,0.98,0.88
RFP,100,2880,B14,20,0.011841326228537596,580,610,2,2.01,0.88
RFP,100,2880,C6,0,0.0,580,610,1,0.24,2.2
RFP,100,2880,C7,3,0.0017761989342806395,580,610,1,0.49,2.2
RFP,100,2880,C8,11,0.006512729425695678,580,610,1,0.98,2.2
RFP,100,2880,C9,0,0.0,580,610,1,2.01,2.2
RFP,100,2880,C11,20,0.011841326228537596,580,610,2,0.24,2.2
RFP,100,2880,C12,1,0.0005920663114268798,580,610,2,0.49,2.2
RFP,100,2880,C13,5,0.002960331557134399,580,610,2,0.98,2.2
RFP,100,2880,C14,9,0.0053285968028419185,580,610,2,2.01,2.2
RFP,100,2880,D6,11,0.006512729425695678,580,610,1,0.24,3.97
RFP,100,2880,D7,11,0.006512729425695678,580,610,1,0.49,3.97
RFP,100,2880,D8,13,0.0076968620485494375,580,610,1,0.98,3.97
RFP,100,2880,D9,18,0.010657193605683837,580,610,1,2.01,3.97
RFP,100,2880,D11,10,0.005920663114268798,580,610,2,0.24,3.97
RFP,100,2880,D12,11,0.006512729425695678,580,610,2,0.49,3.97
RFP,100,2880,D13,6,0.003552397868561279,580,610,2,0.98,3.97
RFP,100,2880,D14,14,0.008288928359976317,580,610,2,2.01,3.97
RFP,100,2880,E10,10,0.005920663114268798,580,610,1,0,0
RFP,100,2880,E15,6,0.003552397868561279,580,610,2,0,0
RFP,100,2880,G1,7,0.0041444641799881585,580,610,3,0.24,0.44
RFP,100,2880,G2,16,0.009473060982830076,580,610,3,0.49,0.44
RFP,100,2880,G3,7,0.0041444641799881585,580,610,3,0.98,0.44
RFP,100,2880,G4,14,0.008288928359976317,580,610,3,2.01,0.44
RFP,100,2880,H1,1,0.0005920663114268798,580,610,3,0.24,0.88
RFP,100,2880,H2,0,0.0,580,610,3,0.49,0.88
RFP,100,2880,H3,9,0.0053285968028419185,580,610,3,0.98,0.88
RFP,100,2880,H4,3,0.0017761989342806395,580,610,3,2.01,0.88
RFP,100,2880,I1,0,0.0,580,610,3,0.24,2.2
RFP,100,2880,I2,6,0.003552397868561279,580,610,3,0.49,2.2
RFP,100,2880,I3,14,0.008288928359976317,580,610,3,0.98,2.2
RFP,100,2880,I4,4,0.002368265245707519,580,610,3,2.01,2.2
RFP,100,2880,J1,11,0.006512729425695678,580,610,3,0.24,3.97
RFP,100,2880,J2,14,0.008288928359976317,580,610,3,0.49,3.97
RFP,100,2880,J3,13,0.0076968620485494375,580,610,3,0.98,3.97
RFP,100,2880,J4,24,0.014209591474245116,580,610,3,2.01,3.97
RFP,100,2880,K5,1,0.0005920663114268798,580,610,3,0,0
RFP,100,3240,A6,13,0.0076968620485494375,580,610,1,0.24,0.44
RFP,100,3240,A7,18,0.010657193605683837,580,610,1,0.49,0.44
RFP,100,3240,A8,1,0.0005920663114268798,580,610,1,0.98,0.44
RFP,100,3240,A9,11,0.006512729425695678,580,610,1,2.01,0.44
RFP,100,3240,A11,10,0.005920663114268798,580,610,2,0.24,0.44
RFP,100,3240,A12,0,0.0,580,610,2,0.49,0.44
RFP,100,3240,A13,16,0.009473060982830076,580,610,2,0.98,0.44
RFP,100,3240,A14,15,0.008880994671403197,580,610,2,2.01,0.44
RFP,100,3240,B6,11,0.006512729425695678,580,610,1,0.24,0.88
RFP,100,3240,B7,15,0.008880994671403197,580,610,1,0.49,0.88
RFP,100,3240,B8,3,0.0017761989342806395,580,610,1,0.98,0.88
RFP,100,3240,B9,13,0.0076968620485494375,580,610,1,2.01,0.88
RFP,100,3240,B11,9,0.0053285968028419185,580,610,2,0.24,0.88
RFP,100,3240,B12,12,0.007104795737122558,580,610,2,0.49,0.88
RFP,100,3240,B13,15,0.008880994671403197,580,610,2,0.98,0.88
RFP,100,3240,B14,0,0.0,580,610,2,2.01,0.88
RFP,100,3240,C6,5,0.002960331557134399,580,610,1,0.24,2.2
RFP,100,3240,C7,0,0.0,580,610,1,0.49,2.2
RFP,100,3240,C8,2,0.0011841326228537595,580,610,1,0.98,2.2
RFP,100,3240,C9,6,0.003552397868561279,580,610,1,2.01,2.2
RFP,100,3240,C11,9,0.0053285968028419185,580,610,2,0.24,2.2
RFP,100,3240,C12,13,0.0076968620485494375,580,610,2,0.49,2.2
RFP,100,3240,C13,12,0.007104795737122558,580,610,2,0.98,2.2
RFP,100,3240,C14,0,0.0,580,610,2,2.01,2.2
RFP,100,3240,D6,4,0.002368265245707519,580,610,1,0.24,3.97
RFP,100,3240,D7,10,0.005920663114268798,580,610,1,0.49,3.97
RFP,100,3240,D8,0,0.0,580,610,1,0.98,3.97
RFP,100,3240,D9,10,0.005920663114268798,580,610,1,2.01,3.97
RFP,100,3240,D11,0,0.0,580,610,2,0.24,3.97
RFP,100,3240,D12,6,0.003552397868561279,580,610,2,0.49,3.97
RFP,100,3240,D13,0,0.0,580,610,2,0.98,3.97
RFP,100,3240,D14,1,0.0005920663114268798,580,610,2,2.01,3.97
RFP,100,3240,E10,21,0.012433392539964476,580,610,1,0,0
RFP,100,3240,E15,0,0.0,580,610,2,0,0
RFP,100,3240,G1,0,0.0,580,610,3,0.24,0.44
RFP,100,3240,G2,8,0.004736530491415038,580,610,3,0.49,0.44
RFP,100,3240,G3,0,0.0,580,610,3,0.98,0.44
RFP,100,3240,G4,2,0.0011841326228537595,580,610,3,2.01,0.44
RFP,100,3240,H1,10,0.005920663114268798,580,610,3,0.24,0.88
RFP,100,3240,H2,0,0.0,580,610,3,0.49,0.88
RFP,100,3240,H3,17,0.010065127294256957,580,610,3,0.98,0.88
RFP,100,3240,H4,6,0.003552397868561279,580,610,3,2.01,0.88
RFP,100,3240,I1,0,0.0,580,610,3,0.24,2.2
RFP,100,3240,I2,14,0.008288928359976317,580,610,3,0.49,2.2
RFP,100,3240,I3,3,0.0017761989342806395,580,610,3,0.98,2.2
RFP,100,3240,I4,7,0.0041444641799881585,580,610,3,2.01,2.2
RFP,100,3240,J1,2,0.0011841326228537595,580,610,3,0.24,3.97
RFP,100,3240,J2,10,0.005920663114268798,580,610,3,0.49,3.97
RFP,100,3240,J3,16,0.009473060982830076,580,610,3,0.98,3.97
RFP,100,3240,J4,7,0.0041444641799881585,580,610,3,2.01,3.97
RFP,100,3240,K5,0,0.0,580,610,3,0,0
RFP,100,3600,A6,0,0.0,580,610,1,0.24,0.44
RFP,100,3600,A7,10,0.005920663114268798,580,610,1,0.49,0.44
RFP,100,3600,A8,8,0.004736530491415038,580,610,1,0.98,0.44
RFP,100,3600,A9,2,0.0011841326228537595,580,610,1,2.01,0.44
RFP,100,3600,A11,21,0.012433392539964476,580,610,2,0.24,0.44
RFP,100,3600,A12,11,0.006512729425695678,580,610,2,0.49,0.44
RFP,100,3600,A13,6,0.003552397868561279,580,610,2,0.98,0.44
RFP,100,3600,A14,6,0.003552397868561279,580,610,2,2.01,0.44
RFP,100,3600,B6,17,0.010065127294256957,580,610,1,0.24,0.88
RFP,100,3600,B7,17,0.010065127294256957,580,610,1,0.49,0.88
RFP,100,3600,B8,9,0.0053285968028419185,580,610,1,0.98,0.88
RFP,100,3600,B9,0,0.0,580,610,1,2.01,0.88
RFP,100,3600,B11,13,0.0076968620485494375,580,610,2,0.24,0.88
RFP,100,3600,B12,9,0.0053285968028419185,580,610,2,0.49,0.88
RFP,100,3600,B13,22,0.013025458851391355,580,610,2,0.98,0.88
RFP,100,3600,B14,19,0.011249259917110717,580,610,2,2.01,0.88
RFP,100,3600,C6,11,0.006512729425695678,580,610,1,0.24,2.2
RFP,100,3600,C7,17,0.010065127294256957,580,610,1,0.49,2.2
RFP,100,3600,C8,4,0.002368265245707519,580,610,1,0.98,2.2
RFP,100,3600,C9,13,0.0076968620485494375,580,610,1,2.01,2.2
RFP,100,3600,C11,21,0.012433392539964476,580,610,2,0.24,2.2
RFP,100,3600,C12,3,0.0017761989342806395,580,610,2,0.49,2.2
RFP,100,3600,C13,0,0.0,580,610,2,0.98,2.2
RFP,100,3600,C14,12,0.007104795737122558,580,610,2,2.01,2.2
RFP,100,3600,D6,21,0.012433392539964476,580,610,1,0.24,3.97
RFP,100,3600,D7,11,0.006512729425695678,580,610,1,0.49,3.97
RFP,100,3600,D8,3,0.0017761989342806395,580,610,1,0.98,3.97
RFP,100,3600,D9,15,0.008880994671403197,580,610,1,2.01,3.97
RFP,100,3600,D11,11,0.006512729425695678,580,610,2,0.24,3.97
RFP,100,3600,D12,0,0.0,580,610,2,0.49,3.97
RFP,100,3600,D13,1,0.0005920663114268798,580,610,2,0.98,3.97
RFP,100,3600,D14,9,0.0053285968028419185,580,610,2,2.01,3.97
RFP,100,3600,E10,5,0.002960331557134399,580,610,1,0,0
RFP,100,3600,E15,6,0.003552397868561279,580,610,2,0,0
RFP,100,3600,G1,10,0.005920663114268798,580,610,3,0.24,0.44
RFP,100,3600,G2,23,0.013617525162818236,580,610,3,0.49,0.44
RFP,100,3600,G3,18,0.010657193605683837,580,610,3,0.98,0.44
RFP,100,3600,G4,13,0.0076968620485494375,580,610,3,2.01,0.44
RFP,100,3600,H1,17,0.010065127294256957,580,610,3,0.24,0.88
RFP,100,3600,H2,8,0.004736530491415038,580,610,3,0.49,0.88
RFP,100,3600,H3,5,0.002960331557134399,580,610,3,0.98,0.88
RFP,100,3600,H4,5,0.002960331557134399,580,610,3,2.01,0.88
RFP,100,3600,I1,10,0.005920663114268798,580,610,3,0.24,2.2
RFP,100,3600,I2,5,0.002960331557134399,580,610,3,0.49,2.2
RFP,100,3600,I3,8,0.004736530491415038,580,610,3,0.98,2.2
RFP,100,3600,I4,4,0.002368265245707519,580,610,3,2.01,2.2
RFP,100,3600,J1,10,0.005920663114268798,580,610,3,0.24,3.97
RFP,100,3600,J2,0,0.0,580,610,3,0.49,3.97
RFP,100,3600,J3,6,0.003552397868561279,580,610,3,0.98,3.97
RFP,100,3600,J4,0,0.0,580,610,3,2.01,3.97
RFP,100,3600,K5,2,0.0011841326228537595,580,610,3,0,0
RFP,100,3960,A6,12,0.007104795737122558,580,610,1,0.24,0.44
RFP,100,3960,A7,11,0.006512729425695678,580,610,1,0.49,0.44
RFP,100,3960,A8,13,0.0076968620485494375,580,610,1,0.98,0.44
RFP,100,3960,A9,15,0.008880994671403197,580,610,1,2.01,0.44
RFP,100,3960,A11,0,0.0,580,610,2,0.24,0.44
RFP,100,3960,A12,20,0.011841326228537596,580,610,2,0.49,0.44
RFP,100,3960,A13,0,0.0,580,610,2,0.98,0.44
RFP,100,3960,A14,0,0.0,580,610,2,2.01,0.44
RFP,100,3960,B6,0,0.0,580,610,1,0.24,0.88
RFP,100,3960,B7,8,0.004736530491415038,580,610,1,0.49,0.88
RFP,100,3960,B8,0,0.0,580,610,1,0.98,0.88
RFP,100,3960,B9,1,0.0005920663114268798,580,610,1,2.01,0.88
RFP,100,3960,B11,18,0.010657193605683837,580,610,2,0.24,0.88
RFP,100,3960,B12,10,0.005920663114268798,580,610,2,0.49,0.88
RFP,100,3960,B13,8,0.004736530491415038,580,610,2,0.98,0.88
RFP,100,3960,B14,0,0.0,580,610,2,2.01,0.88
RFP,100,3960,C6,0,0.0,580,610,1,0.24,2.2
RFP,100,3960,C7,0,0.0,580,610,1,0.49,2.2
RFP,100,3960,C8,11,0.006512729425695678,580,610,1,0.98,2.2
RFP,100,3960,C9,19,0.011249259917110717,580,610,1,2.01,2.2
RFP,100,3960,C11,3,0.0017761989342806395,580,610,2,0.24,2.2
RFP,100,3960,C12,23,0.013617525162818236,580,610,2,0.49,2.2
RFP,100,3960,C13,0,0.0,580,610,2,0.98,2.2
RFP,100,3960,C14,13,0.0076968620485494375,580,610,2,2.01,2.2
RFP,100,3960,D6,0,0.0,580,610,1,0.24,3.97
RFP,100,3960,D7,18,0.010657193605683837,580,610,1,0.49,3.97
RFP,100,3960,D8,17,0.010065127294256957,580,610,1,0.98,3.97
RFP,100,3960,D9,0,0.0,580,610,1,2.01,3.97
RFP,100,3960,D11,6,0.003552397868561279,580,610,2,0.24,3.97
RFP,100,3960,D12,3,0.0017761989342806395,580,610,2,0.49,3.97
RFP,100,3960,D13,0,0.0,580,610,2,0.98,3.97
RFP,100,3960,D14,7,0.0041444641799881585,580,610,2,2.01,3.97
RFP,100,3960,E10,15,0.008880994671403197,580,610,1,0,0
RFP,100,3960,E15,21,0.012433392539964476,580,610,2,0,0
RFP,100,3960,G1,0,0.0,580,610,3,0.24,0.44
RFP,100,3960,G2,18,0.010657193605683837,580,610,3,0.49,0.44
RFP,100,3960,G3,1,0.0005920663114268798,580,610,3,0.98,0.44
RFP,100,3960,G4,13,0.0076968620485494375,580,610,3,2.01,0.44
RFP,100,3960,H1,7,0.0041444641799881585,580,610,3,0.24,0.88
RFP,100,3960,H2,18,0.010657193605683837,580,610,3,0.49,0.88
RFP,100,3960,H3,8,0.004736530491415038,580,610,3,0.98,0.88
RFP,100,3960,H4,15,0.008880994671403197,580,610,3,2.01,0.88
RFP,100,3960,I1,5,0.002960331557134399,580,610,3,0.24,2.2
RFP,100,3960,I2,14,0.008288928359976317,580,610,3,0.49,2.2
RFP,100,3960,I3,17,0.010065127294256957,580,610,3,0.98,2.2
RFP,100,3960,I4,10,0.005920663114268798,580,610,3,2.01,2.2
RFP,100,3960,J1,0,0.0,580,610,3,0.24,3.97
RFP,100,3960,J2,12,0.007104795737122558,580,610,3,0.49,3.97
RFP,100,3960,J3,7,0.0041444641799881585,580,610,3,0.98,3.97
RFP,100,3960,J4,9,0.0053285968028419185,580,610,3,2.01,3.97
RFP,100,3960,K5,10,0.005920663114268798,580,610,3,0,0
RFP,100,4320,A6,22,0.013025458851391355,580,610,1,0.24,0.44
RFP,100,4320,A7,0,0.0,580,610,1,0.49,0.44
RFP,100,4320,A8,5,0.002960331557134399,580,610,1,0.98,0.44
RFP,100,4320,A9,6,0.003552397868561279,580,610,1,2.01,0.44
RFP,100,4320,A11,6,0.003552397868561279,580,610,2,0.24,0.44
RFP,100,4320,A12,6,0.003552397868561279,580,610,2,0.49,0.44
RFP,100,4320,A13,0,0.0,580,610,2,0.98,0.44
RFP,100,4320,A14,0,0.0,580,610,2,2.01,0.44
RFP,100,4320,B6,0,0.0,580,610,1,0.24,0.88
RFP,100,4320,B7,7,0.0041444641799881585,580,610,1,0.49,0.88
RFP,100,4320,B8,0,0.0,580,610,1,0.98,0.88
RFP,100,4320,B9,14,0.008288928359976317,580,610,1,2.01,0.88
RFP,100,4320,B11,0,0.0,580,610,2,0.24,0.88
RFP,100,4320,B12,6,0.003552397868561279,580,610,2,0.49,0.88
RFP,100,4320,B13,19,0.011249259917110717,580,610,2,0.98,0.88
RFP,100,4320,B14,2,0.0011841326228537595,580,610,2,2.01,0.88
RFP,100,4320,C6,0,0.0,580,610,1,0.24,2.2
RFP,100,4320,C7,0,0.0,580,610,1,0.49,2.2
RFP,100,4320,C8,19,0.011249259917110717,580,610,1,0.98,2.2
RFP,100,4320,C9,8,0.004736530491415038,580,610,1,2.01,2.2
RFP,100,4320,C11,0,0.0,580,610,2,0.24,2.2
RFP,100,4320,C12,0,0.0,580,610,2,0.49,2.2
RFP,100,4320,C13,5,0.002960331557134399,580,610,2,0.98,2.2
RFP,100,4320,C14,18,0.010657193605683837,580,610,2,2.01,2.2
RFP,100,4320,D6,15,0.008880994671403197,580,610,1,0.24,3.97
RFP,100,4320,D7,18,0.010657193605683837,580,610,1,0.49,3.97
RFP,100,4320,D8,10,0.005920663114268798,580,610,1,0.98,3.97
RFP,100,4320,D9,9,0.0053285968028419185,580,610,1,2.01,3.97
RFP,100,4320,D11,16,0.009473060982830076,580,610,2,0.24,3.97
RFP,100,4320,D12,22,0.013025458851391355,580,610,2,0.49,3.97
RFP,100,4320,D13,0,0.0,580,610,2,0.98,3.97
RFP,100,4320,D14,0,0.0,580,610,2,2.01,3.97
RFP,100,4320,E10,6,0.003552397868561279,580,610,1,0,0
RFP,100,4320,E15,16,0.009473060982830076,580,610,2,0,0
RFP,100,4320,G1,0,0.0,580,610,3,0.24,0.44
RFP,100,4320,G2,9,0.0053285968028419185,580,610,3,0.49,0.44
RFP,100,4320,G3,21,0.012433392539964476,580,610,3,0.98,0.44
RFP,100,4320,G4,0,0.0,580,610,3,2.01,0.44
RFP,100,4320,H1,17,0.010065127294256957,580,610,3,0.24,0.88
RFP,100,4320,H2,0,0.0,580,610,3,0.49,0.88
RFP,100,4320,H3,11,0.006512729425695678,580,610,3,0.98,0.88
RFP,100,4320,H4,10,0.005920663114268798,580,610,3,2.01,0.88
RFP,100,4320,I1,0,0.0,580,610,3,0.24,2.2
RFP,100,4320,I2,4,0.002368265245707519,580,610,3,0.49,2.2
RFP,100,4320,I3,12,0.007104795737122558,580,610,3,0.98,2.2
RFP,100,4320,I4,25,0.014801657785671996,580,610,3,2.01,2.2
RFP,100,4320,J1,1,0.0005920663114268798,580,610,3,0.24,3.97
RFP,100,4320,J2,7,0.0041444641799881585,580,610,3,0.49,3.97
RFP,100,4320,J3,11,0.006512729425695678,580,610,3,0.98,3.97
RFP,100,4320,J4,9,0.0053285968028419185,580,610,3,2.01,3.97
RFP,100,4320,K5,4,0.002368265245707519,580,610,3,0,0
RFP,100,4680,A6,21,0.012433392539964476,580,610,1,0.24,0.44
RFP,100,4680,A7,15,0.008880994671403197,580,610,1,0.49,0.44
RFP,100,4680,A8,10,0.005920663114268798,580,610,1,0.98,0.44
RFP,100,4680,A9,8,0.004736530491415038,580,610,1,2.01,0.44
RFP,100,4680,A11,2,0.0011841326228537595,580,610,2,0.24,0.44
RFP,100,4680,A12,0,0.0,580,610,2,0.49,0.44
RFP,100,4680,A13,8,0.004736530491415038,580,610,2,0.98,0.44
RFP,100,4680,A14,7,0.0041444641799881585,580,610,2,2.01,0.44
RFP,100,4680,B6,13,0.0076968620485494375,580,610,1,0.24,0.88
RFP,100,4680,B7,0,0.0,580,610,1,0.49,0.88
RFP,100,4680,B8,3,0.0017761989342806395,580,610,1,0.98,0.88
RFP,100,4680,B9,0,0.0,580,610,1,2.01,0.88
RFP,100,4680,B11,0,0.0,580,610,2,0.24,0.88
RFP,100,4680,B12,8,0.004736530491415038,580,610,2,0.49,0.88
RFP,100,4680,B13,6,0.003552397868561279,580,610,2,0.98,0.88
RFP,100,4680,B14,2,0.0011841326228537595,580,610,2,2.01,0.88
RFP,100,4680,C6,14,0.008288928359976317,580,610,1,0.24,2.2
RFP,100,4680,C7,0,0.0,580,610,1,0.49,2.2
RFP,100,4680,C8,0,0.0,580,610,1,0.98,2.2
RFP,100,4680,C9,27,0.015985790408525755,580,610,1,2.01,2.2
RFP,100,4680,C11,17,0.010065127294256957,580,610,2,0.24,2.2
RFP,100,4680,C12,13,0.0076968620485494375,580,610,2,0.49,2.2
RFP,100,4680,C13,0,0.0,580,610,2,0.98,2.2
RFP,100,4680,C14,4,0.002368265245707519,580,610,2,2.01,2.2
RFP,100,4680,D6,7,0.0041444641799881585,580,610,1,0.24,3.97
RFP,100,4680,D7,12,0.007104795737122558,580,610,1,0.49,3.97
RFP,100,4680,D8,16,0.009473060982830076,580,610,1,0.98,3.97
RFP,100,4680,D9,8,0.004736530491415038,580,610,1,2.01,3.97
RFP,100,4680,D11,9,0.0053285968028419185,580,610,2,0.24,3.97
RFP,100,4680,D12,19,0.011249259917110717,580,610,2,0.49,3.97
RFP,100,4680,D13,0,0.0,580,610,2,0.98,3.97
RFP,100,4680,D14,13,0.0076968620485494375,580,610,2,2.01,3.97
RFP,100,4680,E10,8,0.004736530491415038,580,610,1,0,0
RFP,100,4680,E15,2,0.0011841326228537595,580,610,2,0,0
RFP,100,4680,G1,6,0.003552397868561279,580,610,3,0.24,0.44
RFP,100,4680,G2,16,0.009473060982830076,580,610,3,0.49,0.44
RFP,100,4680,G3,15,0.008880994671403197,580,610,3,0.98,0.44
RFP,100,4680,G4,15,0.008880994671403197,580,610,3,2.01,0.44
RFP,100,4680,H1,3,0.0017761989342806395,580,610,3,0.24,0.88
RFP,100,4680,H2,2,0.0011841326228537595,580,610,3,0.49,0.88
RFP,100,4680,H3,21,0.012433392539964476,580,610,3,0.98,0.88
RFP,100,4680,H4,20,0.011841326228537596,580,610,3,2.01,0.88
RFP,100,4680,I1,8,0.004736530491415038,580,610,3,0.24,2.2
RFP,100,4680,I2,12,0.007104795737122558,580,610,3,0.49,2.2
RFP,100,4680,I3,8,0.004736530491415038,580,610,3,0.98,2.2
RFP,100,4680,I4,8,0.004736530491415038,580,610,3,2.01,2.2
RFP,100,4680,J1,12,0.007104795737122558,580,610,3,0.24,3.97
RFP,100,4680,J2,19,0.011249259917110717,580,610,3,0.49,3.97
RFP,100,4680,J3,0,0.0,580,610,3,0.98,3.97
RFP,100,4680,J4,11,0.006512729425695678,580,610,3,2.01,3.97
RFP,100,4680,K5,15,0.008880994671403197,580,610,3,0,0
RFP,100,5040,A6,10,0.005920663114268798,580,610,1,0.24,0.44
RFP,100,5040,A7,14,0.008288928359976317,580,610,1,0.49,0.44
RFP,100,5040,A8,12,0.007104795737122558,580,610,1,0.98,0.44
RFP,100,5040,A9,13,0.0076968620485494375,580,610,1,2.01,0.44
RFP,100,5040,A11,0,0.0,580,610,2,0.24,0.44
RFP,100,5040,A12,13,0.0076968620485494375,580,610,2,0.49,0.44
RFP,100,5040,A13,0,0.0,580,610,2,0.98,0.44
RFP,100,5040,A14,0,0.0,580,610,2,2.01,0.44
RFP,100,5040,B6,9,0.0053285968028419185,580,610,1,0.24,0.88
RFP,100,5040,B7,3,0.0017761989342806395,580,610,1,0.49,0.88
RFP,100,5040,B8,0,0.0,580,610,1,0.98,0.88
RFP,100,5040,B9,2,0.0011841326228537595,580,610,1,2.01,0.88
RFP,100,5040,B11,9,0.0053285968028419185,580,610,2,0.24,0.88
RFP,100,5040,B12,0,0.0,580,610,2,0.49,0.88
RFP,100,5040,B13,11,0.006512729425695678,580,610,2,0.98,0.88
RFP,100,5040,B14,0,0.0,580,610,2,2.01,0.88
RFP,100,5040,C6,3,0.0017761989342806395,580,610,1,0.24,2.2
RFP,100,5040,C7,0,0.0,580,610,1,0.49,2.2
RFP,100,5040,C8,7,0.0041444641799881585,580,610,1,0.98,2.2
RFP,100,5040,C9,18,0.010657193605683837,580,610,1,2.01,2.2
RFP,100,5040,C11,0,0.0,580,610,2,0.24,2.2
RFP,100,5040,C12,4,0.002368265245707519,580,610,2,0.49,2.2
RFP,100,5040,C13,10,0.005920663114268798,580,610,2,0.98,2.2
RFP,100,5040,C14,0,0.0,580,610,2,2.01,2.2
RFP,100,5040,D6,6,0.003552397868561279,580,610,1,0.24,3.97
RFP,100,5040,D7,10,0.005920663114268798,580,610,1,0.49,3.97
RFP,100,5040,D8,10,0.005920663114268798,580,610,1,0.98,3.97
RFP,100,5040,D9,0,0.0,580,610,1,2.01,3.97
RFP,100,5040,D11,11,0.006512729425695678,580,610,2,0.24,3.97
RFP,100,5040,D12,11,0.006512729425695678,580,610,2,0.49,3.97
RFP,100,5040,D13,8,0.004736530491415038,580,610,2,0.98,3.97
RFP,100,5040,D14,19,0.011249259917110717,580,610,2,2.01,3.97
RFP,100,5040,E10,3,0.0017761989342806395,580,610,1,0,0
RFP,100,5040,E15,12,0.007104795737122558,580,610,2,0,0
RFP,100,5040,G1,23,0.013617525162818236,580,610,3,0.24,0.44
RFP,100,5040,G2,23,0.013617525162818236,580,610,3,0.49,0.44
RFP,100,5040,G3,21,0.012433392539964476,580,610,3,0.98,0.44
RFP,100,5040,G4,3,0.0017761989342806395,580,610,3,2.01,0.44
RFP,100,5040,H1,20,0.011841326228537596,580,610,3,0.24,0.88
RFP,100,5040,H2,0,0.0,580,610,3,0.49,0.88
RFP,100,5040,H3,0,0.0,580,610,3,0.98,0.88
RFP,100,5040,H4,9,0.0053285968028419185,580,610,3,2.01,0.88
RFP,100,5040,I1,24,0.014209591474245116,580,610,3,0.24,2.2
RFP,100,5040,I2,7,0.0041444641799881585,580,610,3,0.49,2.2
RFP,100,5040,I3,14,0.008288928359976317,580,610,3,0.98,2.2
RFP,100,5040,I4,16,0.009473060982830076,580,610,3,2.01,2.2
RFP,100,5040,J1,17,0.010065127294256957,580,610,3,0.24,3.97
RFP,100,5040,J2,12,0.007104795737122558,580,610,3,0.49,3.97
RFP,100,5040,J3,12,0.007104795737122558,580,610,3,0.98,3.97
RFP,100,5040,J4,8,0.004736530491415038,580,610,3,2.01,3.97
RFP,100,5040,K5,15,0.008880994671403197,580,610,3,0,0
RFP,100,5400,A6,19,0.011249259917110717,580,610,1,0.24,0.44
RFP,100,5400,A7,16,0.009473060982830076,580,610,1,0.49,0.44
RFP,100,5400,A8,15,0.008880994671403197,580,610,1,0.98,0.44
RFP,100,5400,A9,10,0.005920663114268798,580,610,1,2.01,0.44
RFP,100,5400,A11,0,0.0,580,610,2,0.24,0.44
RFP,100,5400,A12,13,0.0076968620485494375,580,610,2,0.49,0.44
RFP,100,5400,A13,9,0.0053285968028419185,580,610,2,0.98,0.44
RFP,100,5400,A14,0,0.0,580,610,2,2.01,0.44
RFP,100,5400,B6,25,0.014801657785671996,580,610,1,0.24,0.88
RFP,100,5400,B7,18,0.010657193605683837,580,610,1,0.49,0.88
RFP,100,5400,B8,3,0.0017761989342806395,580,610,1,0.98,0.88
